resonance_radical_smiles,closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_S298 (cal/mol/K),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source
[O]C1CC(=O)C(OO)CC(=O)O1,O=C1CC(OO)C(=O)CC(O)O1,-196.0032122370937,115.6578776290631,43.530669216061185,53.856615678776286,63.99596558317399,71.73919694072659,83.00822179732313,91.46168260038242,105.09845124282982,115.6578776290631,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsOsH) + group(Cds-OdCsCs) + group(Cds-OdCsOs) + ring(oxepane),GAV
CC(=O)OC(CCCO[O])OO,CC(=O)OC(CCCOO)OO,-165.19690248565968,139.4117140802241,54.183193116634804,65.51028680688336,75.63824091778203,83.78346080305927,95.82929254302105,105.26988527724666,116.69068833652008,140.2174569789675,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
CC(=O)OCC(CCO[O])OO,CC(=O)OCC(CCOO)OO,-165.4644442766181,119.8266969628337,57.037259737060516,71.12080990780802,83.08092321929493,92.75050501544703,105.66011860929332,112.86750673925428,121.8831583430963,120.63243986157708,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(=O)OC(OO)C(C)C[O],CC(=O)OC(OO)C(C)CO,-185.22065009560228,131.6881700342532,49.36103250478012,60.15260038240917,69.92151051625238,77.6983173996176,89.42166347992352,98.44108986615679,110.27760994263863,133.29965583173995,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsCsH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
CC(=O)O[CH]C(O)=CO,CC(=O)OCC(O)=CO,-179.35296367112812,104.01834103418093,38.95474187380497,49.189751434034406,56.38240917782026,61.509980879541104,68.91334608030593,74.12577437858508,81.94973231357551,106.20151051625238,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsOs) + group(Cds-CdsOsH),GAV
CC(=O)OC=C(O)[CH]O,CC(=O)OC=C(O)CO,-173.49732313575527,106.82426837643716,39.67175908221797,48.99137667304015,55.63432122370936,60.5372275334608,67.85933078393882,72.97376673040154,80.52047801147226,109.00743785850861,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsOs) + group(Cds-CdsOsH),GAV
[O]COC(=O)O,O=C(O)OCO,-186.4755116615943,79.31675391097747,26.220120663017212,31.420234685892932,35.09855416756333,38.047507828322416,42.43983703439935,45.2758571396367,48.43133364847632,79.31675391097747,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(=O)OC([O])C(C)COO,CC(=O)OC(O)C(C)COO,-185.22065009560228,131.6881700342532,49.36103250478012,60.15260038240917,69.92151051625238,77.6983173996176,89.42166347992352,98.44108986615679,110.27760994263863,133.29965583173995,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsCsH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
O=[C]OC(O)O,O=COC(O)O,-175.24529636711281,88.40562141491397,22.587323135755256,26.100382409177822,29.574397705544932,32.667590822179726,37.613059273422564,41.11835564053537,45.22208413001912,88.40562141491397,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(O2s-CsH) + group(Cs-OsOsOsH) + group(Cds-OdOsH),GAV
CC(C)(COOCC(=O)O)O[O],CC(C)(COOCC(=O)O)OO,-163.2250478011472,132.28654822514963,56.89277246653919,69.14357552581262,79.0568068833652,87.04059273422561,98.6982791586998,107.45630975143403,118.36571701720841,136.65288718929253,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-(Cds-O2d)H) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs),GAV
CC(=O)OC(CCO[O])COO,CC(=O)OC(CCOO)COO,-158.4638432122371,138.62003147984169,54.666462715105155,66.02290630975143,75.70778202676864,83.92265774378585,96.07692160611856,105.20206500956023,117.1172657743786,139.4257743785851,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
CC(=O)OC(O[O])C(C)COO,CC(=O)OC(OO)C(C)COO,-166.78338659922147,127.62607722241506,59.15361315502993,70.1114952622133,79.41308898432601,87.24986107952206,99.2352599046081,107.36123573401531,117.5606476204159,129.2375630199018,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(=O)OC(CCCOO)O[O],CC(=O)OC(CCCOO)OO,-165.19690248565968,139.4117140802241,54.183193116634804,65.51028680688336,75.63824091778203,83.78346080305927,95.82929254302105,105.26988527724666,116.69068833652008,140.2174569789675,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
CC(=O)OC([O])C(C)C=O,CC(=O)OC(O)C(C)C=O,-184.20669216061188,121.8241164969683,41.664665391969415,50.618776290630976,59.09193116634799,65.85625239005736,76.31279158699809,84.32143403441682,95.07359464627152,123.43560229445507,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-(Cds-O2d)CsCsH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-OdCsH),GAV
CC(=O)OC(=O)C(C)O[O],CC(=O)OC(=O)C(C)OO,-165.36175908221796,123.1882195503515,40.0974378585086,48.686175908221784,56.01244741873805,61.751586998087944,70.45514340344168,76.80026768642446,84.99539196940727,126.17713193116634,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-OdCsOs),GAV
CC(C)(COC(=O)CO[O])OO,CC(C)(COC(=O)COO)OO,-159.06768642447418,132.54930157122996,56.39110898661568,68.1969789674952,78.024034416826,86.14309751434034,97.69367112810707,106.34087954110899,117.73089866156786,136.91564053537286,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs),GAV
CC(=O)OC([O])C(C)=O,CC(=O)OC(O)C(C)=O,-185.07265774378584,111.75036104174733,35.28585086042065,42.943690248565964,50.27988527724665,56.05095602294455,64.94671128107075,71.72399617590823,80.49072657743787,114.73927342256214,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs),GAV
CC(=O)OC(OO)C(C)O[O],CC(=O)OC(OO)C(C)OO,-163.33804971319313,128.737156649932,48.651395793499056,58.76434034416826,67.76625239005736,74.89353728489485,85.13902485659656,93.19927342256216,102.56323135755258,130.34864244741874,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
CC(O[O])C(C)OC(=O)COO,CC(OO)C(C)OC(=O)COO,-158.01606118546843,135.93273982392816,55.1913001912046,66.99239005736138,77.0919120458891,85.47627151051626,97.36145315487572,106.14489483747609,117.56120458891013,137.5442256214149,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsOsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs),GAV
CC(=O)OC(COO)C(C)O[O],CC(=O)OC(COO)C(C)OO,-161.53499043977055,137.36547404954956,54.63466539196941,66.22695984703633,76.08579349904399,84.38273422562142,96.45665391969408,105.47145315487573,117.2398087954111,138.9769598470363,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
CC(=O)OC(C[O])C(C)=O,CC(=O)OC(CO)C(C)=O,-183.27055449330783,121.71892700733049,40.4833843212237,50.28797323135755,58.870650095602294,65.68051625239005,76.47565965583175,84.21539196940726,94.92774378585086,124.70783938814532,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs),GAV
O=C[C](O)C(O)=CO,O=CC(O)C(O)=CO,-159.8310133843212,99.6880193175537,35.39843212237095,44.517820267686425,50.248068833652006,53.53223709369024,58.13650095602295,61.19099426386233,65.72078393881452,98.31059273422564,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)CsOsH) + group(Cds-CdsCsOs) + group(Cds-CdsOsH) + group(Cds-OdCsH),GAV
[O]C=C(O)C(O)=CO,OC=C(O)C(O)=CO,-172.76791586998087,83.84781242240808,41.81816443594646,52.627495219885276,58.22986615678775,60.752160611854684,63.02600382409177,64.43456978967495,67.79212237093691,85.22523900573616,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsOsH) + group(Cds-CdsOsH),GAV
O=CC(O)=C(O)[CH]O,O=CC(O)=C(O)CO,-158.89770554493305,97.04481835564053,36.87692160611855,44.77606118546845,49.63820267686424,52.79093690248566,57.48537284894837,60.548489483747616,64.462982791587,97.04481835564053,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsOs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-O2d(Cds-Cds)H),GAV
CC(C)C(OO)OC(=O)CO[O],CC(C)C(OO)OC(=O)COO,-163.91797323135756,135.29581037253126,54.469827915869985,66.2157170172084,76.71435946462715,85.01699808795411,96.92409177820268,106.08332695984704,117.2620841300191,138.2847227533461,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsCsH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs),GAV
O=C1CO[CH]C(COO)(OO)O1,O=C1COCC(COO)(OO)O1,-180.82892925430212,108.78789674952198,49.03175908221797,62.44346080305929,73.174034416826,81.23757170172084,90.69009560229446,97.1774569789675,102.7931739961759,108.78789674952198,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs) + ring(Cyclohexanone),GAV
CC(=O)OC([O])C=C(C)O,CC(=O)OC(O)C=C(C)O,-186.7597323135755,118.06848723677601,43.36304015296366,53.330191204588914,61.65321223709369,67.86179732313576,77.48921606118547,84.7783365200765,94.54862332695984,121.05739961759082,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(Cs-CsOsOsH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH) + group(Cds-OdCsOs),GAV
O=C([CH]O)C(O)=CO,O=C(CO)C(O)=CO,-157.87001912045886,94.50305927342258,37.32032504780115,45.58068833652008,51.012466539196936,54.37462715105163,58.62246653919694,61.56424474187379,65.7621414913958,94.50305927342258,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)OsHH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-CdsOsH),GAV
[O]C(=CO)C(O)=CO,OC=C(O)C(O)=CO,-172.76791586998087,83.84781242240808,41.81816443594646,52.627495219885276,58.22986615678775,60.752160611854684,63.02600382409177,64.43456978967495,67.79212237093691,85.22523900573616,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsOsH) + group(Cds-CdsOsH),GAV
[O]C(=O)OCO,O=C(O)OCO,-186.4755116615943,79.31675391097747,26.220120663017212,31.420234685892932,35.09855416756333,38.047507828322416,42.43983703439935,45.2758571396367,48.43133364847632,79.31675391097747,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
O=CC(O)C(=O)[CH]O,O=CC(O)C(=O)CO,-150.78871892925432,105.91136539785961,32.72944550669216,38.69980879541109,43.94120458891013,48.1859464627151,54.352294455066925,58.644837476099426,65.05975143403441,104.53393881453155,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-CsH) + group(Cs-CsCsOsH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsCs) + group(Cds-OdCsH),GAV
[O]C(=CO)C(O)C=O,O=CC(O)C(O)=CO,-159.8310133843212,99.6880193175537,35.39843212237095,44.517820267686425,50.248068833652006,53.53223709369024,58.13650095602295,61.19099426386233,65.72078393881452,98.31059273422564,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)CsOsH) + group(Cds-CdsCsOs) + group(Cds-CdsOsH) + group(Cds-OdCsH),GAV
CC(=O)OCC(CO[O])COO,CC(=O)OCC(COO)COO,-161.2439505324047,122.33677479312472,58.47756995872165,71.78443815470837,82.71796491991157,91.34660228485751,102.82684844810493,109.84584002216063,118.93065883227655,124.51994427519617,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(=O)OC(C)(CO[O])COO,CC(=O)OC(C)(COO)COO,-162.5866156787763,133.98203579685136,55.8344741873805,67.43154875717018,77.01791586998088,85.04956022944552,96.78887189292543,105.6674378585086,117.40950286806884,138.34837476099426,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
O=[C]OC(=O)O,O=COC(=O)O,-170.84055041393506,76.57976540777474,22.37490529560287,26.851033290827534,29.93318719555928,32.11117245039358,35.22869334487304,37.11566589075143,38.879969301501305,76.57976540777474,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(=O)OCC(=O)CC[O],CC(=O)OCC(=O)CCO,-176.88814531548758,120.41721292710638,42.78919694072657,51.37906309751433,59.33795411089866,66.12332695984703,76.6085086042065,84.18499043977056,95.20076481835564,122.60038240917783,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs),GAV
[CH2]C1(C)OOC(OC(C)=O)O1,CC(=O)OC1OOC(C)(C)O1,-170.82097826003823,106.18582463217955,42.984523900573606,56.02118164435946,67.01562141491395,75.32535372848947,86.24745124282984,93.66082791586999,107.25072657743783,112.73533307839388,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsOsOs) + group(Cs-OsOsOsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + ring(124trioxolane),GAV
CCC(COC(=O)CO[O])OO,CCC(COC(=O)COO)OO,-154.944913957935,137.18729725422025,55.223097514340346,66.78833652007648,76.71390057361377,85.01619502868068,96.98172084130019,105.8755066921606,117.43866156787765,137.99304015296363,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs),GAV
O=C[C](O)C(O)C=O,O=CC(O)C(O)C=O,-149.95411089866155,108.61337304604318,30.59869980879541,38.02814531548757,44.046271510516256,48.07231357552581,54.56699808795412,59.04741873804971,64.76944550669216,107.2359464627151,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-CsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cds-OdCsH) + group(Cds-OdCsH),GAV
[O]C=C(O)C(O)C=O,O=CC(O)C(O)=CO,-159.8310133843212,99.6880193175537,35.39843212237095,44.517820267686425,50.248068833652006,53.53223709369024,58.13650095602295,61.19099426386233,65.72078393881452,98.31059273422564,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)CsOsH) + group(Cds-CdsCsOs) + group(Cds-CdsOsH) + group(Cds-OdCsH),GAV
CC(=O)OC([CH]CCOO)OO,CC(=O)OC(CCCOO)OO,-165.19690248565968,139.4117140802241,54.183193116634804,65.51028680688336,75.63824091778203,83.78346080305927,95.82929254302105,105.26988527724666,116.69068833652008,140.2174569789675,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
CC(=O)OCC(C[O])COO,CC(=O)OCC(CO)COO,-175.41644359464624,132.15104486416288,49.87609942638623,60.46116634799235,69.61304015296368,77.3774378585086,89.28956022944551,98.10388145315487,110.58164435946463,132.9567877629063,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsCsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
CC(=O)OC(C=O)C(C)[O],CC(=O)OC(C=O)C(C)O,-178.9151051625239,121.68512988128954,40.48074569789675,50.61841300191204,59.43938814531548,66.37969407265774,77.17252390057362,84.85298279158701,95.43795411089864,123.2966156787763,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-CsCsOsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-OdCsH),GAV
C[C](COO)C(OO)OC(C)=O,CC(=O)OC(OO)C(C)COO,-166.78338659922147,127.62607722241506,59.15361315502993,70.1114952622133,79.41308898432601,87.24986107952206,99.2352599046081,107.36123573401531,117.5606476204159,129.2375630199018,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC(=O)OCC(COO)O[O],CC(=O)OCC(COO)OO,-153.53384321223712,129.2000314798417,49.166462715105155,59.07290630975144,67.45778202676864,74.57265774378587,85.00692160611855,92.86206500956024,102.86726577437858,130.00577437858507,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
CC(=O)OC(=O)[CH]COO,CC(=O)OC(=O)CCOO,-162.49827915869983,123.31923969574882,41.846615678776296,49.011835564053534,55.47363288718929,61.10086042065009,69.6831931166348,76.09642447418737,84.947017208413,125.50240917782027,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-OdCsOs),GAV
CC(=O)OC([O])=CCOO,CC(=O)OC(O)=CCOO,-141.8435755258126,114.63206952366468,44.143919694072665,52.90906309751435,59.54105162523901,64.8723709369025,72.96695984703634,78.84256214149137,86.54355640535373,116.81523900573613,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsH) + group(Cds-CdsCsCs) + group(Cds-OdCsOs),GAV
CC(=O)OC(C[CH]COO)OO,CC(=O)OC(CCCOO)OO,-165.19690248565968,139.4117140802241,54.183193116634804,65.51028680688336,75.63824091778203,83.78346080305927,95.82929254302105,105.26988527724666,116.69068833652008,140.2174569789675,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs),GAV
CC(=O)OCC([O])CC=O,CC(=O)OCC(O)CC=O,-176.05162523900574,121.81615002668684,42.22992351816443,50.94407265774379,58.900573613766724,65.72896749521988,76.40057361376674,84.14913957934989,95.3895793499044,122.62189292543022,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-CsCsOsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-OdCsH),GAV
CC(=O)O[CH]OC=C(C)O,CC(=O)OCOC=C(C)O,-183.5816826003824,105.83427289054163,45.23984703632887,58.9412619502868,68.52598470363289,74.98015296367112,83.39738049713195,88.9946462715105,97.38594646271511,110.20061185468451,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-Cs(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-OsOsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsOs) + group(Cds-CdsOsH),GAV
CC1(OO)CO[CH]C(=O)O1,CC1(OO)COCC(=O)O1,-161.1310325047801,91.64616130186735,40.134225621414906,52.629177820267685,62.85326959847037,70.51801147227533,79.64114722753347,85.79606118546845,91.67615678776292,93.8293307839388,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs) + ring(Cyclohexanone),GAV
CC1(OO)COC=C([O])O1,CC1(OO)COC=C(O)O1,-140.54969407265776,81.69893376840656,45.486233269598465,57.90988527724665,66.49024856596559,72.22896749521989,78.76906309751435,82.3808030592734,92.17177820267685,83.88210325047801,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-Cs(Cds-Cd)) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cds-CdsCsCs) + group(Cds-CdsOsH) + ring(23dihydro14dioxin),GAV
